"","YEAR","NETVOL_ACRE","SAWVOL_ACRE","BIO_AG_ACRE","BIO_BG_ACRE","BIO_ACRE","CARB_AG_ACRE","CARB_BG_ACRE","CARB_ACRE","NETVOL_ACRE_SE","SAWVOL_ACRE_SE","BIO_AG_ACRE_SE","BIO_BG_ACRE_SE","BIO_ACRE_SE","CARB_AG_ACRE_SE","CARB_BG_ACRE_SE","CARB_ACRE_SE","nPlots_TREE","nPlots_AREA","AREA","PERIMETER","ECOMAP_200","ECOMAP_201","PROVINCE","SECTION","SUBSECTION","DOMAIN_NAM","DIVISION_N","PROVINCE_N","SECTION_NA","SUBSECTI_1","ATIntersec","Acres","Hectares","id","evalGrp","polyID"
"453",2006,2822.9474002282,1842.34379878807,83.0056867127583,15.9657592968059,98.9714460095642,41.5028433763014,7.98287966978838,49.4857230460898,15.9838455567087,21.6264852724976,16.4774514210568,16.332530937489,20883484.1805045,16.477451416432,51.2001236763075,20883484.1756146,15,15,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"454",2006,4379.4951571106,2380.15118769614,139.137804772684,26.8899031785911,166.027707951275,69.5689024164288,13.4449516430221,83.0138540594509,3.34456760222583e-06,3.07701411832477e-06,0,2.12781969907977e-06,3217987.99706629,3.2897955093362e-06,117.838838750627,3217987.99706629,1,1,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"455",2006,2439.97913102046,1321.97137394783,55.7535333378729,10.9285293268996,66.6820626647726,27.8767666856179,5.46426468172571,33.3410313673436,9.34789164041607,11.1514170446974,8.27010736828728,8.23292436990579,72845991.7122981,8.27010736507192,25.7609383443797,72845991.6971149,40,40,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"456",2006,2082.12443018555,1010.6642082597,51.9625663788336,10.2365136835934,62.199080062427,25.9812832111761,5.11825686276595,31.0995400739421,8.74723983631463,13.2941583531245,8.44399410427143,8.25783177026885,28053837.9383348,8.44399409928867,18.5916700651909,28053837.9316258,26,27,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"457",2006,2402.15732635442,1315.12887648063,56.4842240188225,11.1764246335155,67.660648652338,28.2421120266363,5.58821233418827,33.8303243608246,8.42311687281608,13.6080367527695,9.12206237620048,8.68847503479344,17319821.7970542,9.12206237257691,23.9605655020035,17319821.7938136,15,15,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"458",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"459",2006,2269.38786957746,1342.10769609882,57.0604196353739,11.167515820372,68.2279354557458,28.5302098381934,5.58375793016348,34.1139677683569,5.92866020929657,8.70439020053894,5.60211296797052,5.50165218337956,25454893.1471589,5.60211296470635,11.9359300278748,25454893.1356769,47,47,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"460",2006,1701.82411176968,855.673020371669,40.1480895137881,7.88191994165436,48.0300094554425,20.0740447726162,3.94095998831081,24.0150047609271,22.3577446175784,32.2737654912707,24.8539319003087,24.4436020059828,86457756.6403098,24.8539318837825,50.7143453403836,86457756.5896854,9,9,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"461",2006,2039.92294963624,780.302007243905,53.4391177193572,10.3479135849801,63.7870313043372,26.7195588840565,5.17395682379862,31.8935157078551,10.5009715456579,23.1864797746593,9.93203473474074,9.80740255023332,5841143.10679061,9.93203472742277,51.8673511446517,5841143.10530376,2,2,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39,4,39
"462",2006,1798.29817675247,693.748324842138,44.2285429430669,8.59205885681996,52.8206017998869,22.1142714880831,4.29602944796863,26.4103009360517,0,0,0,0,0,0,0,0,1,1,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
"463",2006,3061.35846761837,2105.92452527739,68.5582065501497,13.3539027770021,81.9121093271518,34.2791032943447,6.67695140375197,40.9560546980967,9.02483901812675,11.2085476422274,8.50436666989578,8.2545818126094,33373403.1936453,8.50436666817881,65.9126828435621,33373403.1920335,4,4,528512343.335,497240.891198,1391,1511,"M221","M221D","M221Db","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Central Blue Ridge Mountains",0,130598.19039,52851.2125532,41,4,41
"464",2006,2940.26377701664,1763.92740980031,70.7064857760562,13.8879550737502,84.5944408498064,35.3532429116595,6.94397756095056,42.29722047261,6.11602028117319,9.00274153951229,5.61080384613978,5.57359760332276,60749053.4638582,5.61080384326308,14.190569078487,60749053.4463854,78,78,114899866483,3657874.60236,1465,1581,"M221","M221D","M221Dc","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Southern Blue Ridge Mountains",1,2637737.9817,1067454.68919,42,5,42
"465",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47382559.6696,367672.584936,1521,1612,"221","221J","221Jc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Holston Valley",0,11708.4878439,4738.25692275,44,4,44
"466",2006,3375.54141344837,2145.10113107223,77.2818726980688,15.2340413739061,92.5159140719749,38.6409363705687,7.61702070886778,46.2579570794365,12.194748121259,16.7520212666076,10.1811953177218,10.2425458337123,54000864.6497662,10.1811953129947,24.558005338533,54000864.6334446,42,43,80992708377.6,2246946.11489,1542,1630,"M221","M221D","M221Dd","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Metasedimentary Mountains",1,1859336.73961,752446.882611,45,5,45
"467",2006,2169.49938526031,1257.35835960571,54.8511438442352,10.8060526536554,65.6571964978906,27.4255719383913,5.40302634030435,32.8285982786957,27.9765079049386,42.3273325897421,29.5739198010472,28.538243038778,28415783.4900478,29.5739197921141,76.9194217738375,28415783.4867505,5,5,994803185.76,800064.186106,1589,1657,"221","221J","221Jb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Central Ridge and Valley","Sandstone Hills",0,245821.211398,99480.3148107,46,5,46
"468",2006,2547.81928585738,1388.40468985493,61.4561995569692,12.4052059837415,73.8614055407107,30.7280998037711,6.20260301960332,36.9307028233745,16.2930828058366,27.4854052854221,15.7294158267715,16.1590613974127,14981729.9102996,15.729415817883,35.8313637905537,14981729.9037875,4,4,633408865.706,342085.591116,1747,1799,"231","231A","231Ag","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Hills",0,156518.700566,63340.8708612,48,5,48
"469",2006,3524.94742034673,2495.77767467779,92.5263664179477,17.7771790727819,110.30354549073,46.2631832216546,8.88858955427143,55.151772775926,24.6576598049727,23.9209736233555,20.0872982187052,19.982482949581,13876568.3874203,20.0872982153144,87.8027693612125,13876568.3873141,3,3,602027990.916,832582.74797,1748,1801,"231","231A","231Ac","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Schist Plains",0,148764.359215,60202.8002511,49,5,49
"470",2006,4408.46485715358,1912.9919329245,91.226847607844,20.711023283033,111.937870890877,45.6134238580844,10.3555116595706,55.968935517655,NA,0,1.88263631293171e-05,0,2100090.01661329,NA,816.134972682766,2100090.01661329,1,1,133518708.529,672812.62891,1750,1802,"231","231A","231Ab","Humid Temperate","Subtropical","Southeastern Mixed Forest","Southern Appalachian Piedmont","Piedmont Ridge",0,32993.2361935,13351.8889786,50,5,50
"471",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102326580.547,429941.553185,47,143,"211","211A","211Aa","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Aroostook Hills and Lowlands","Aroostook Hills",0,25285.4445082,10232.6563501,1,1,1
"472",2007,1087.94377023368,394.072734529,20.2756264276079,4.41446240196664,24.6900888295745,10.1378132372992,2.20723122799354,12.3450444652927,22.7506727251715,41.2549593130652,23.7955650331587,22.9292559129682,14217523.7070615,23.7955649831787,19.9793918195036,14217523.7336991,5,5,893239567.773,491042.875571,56,154,"M211","M211A","M211Ab","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","St. John Upland",0,220724.266966,89323.941735,2,1,2
"473",2007,1334.188560059,681.452398890511,27.4512072298119,5.79573810508842,33.2469453349004,13.7256036355338,2.89786906975389,16.6234727052877,11.9328487108487,15.5949112061547,12.1083443119985,11.8900052377171,52078433.5653231,12.1083443053041,26.3855832412345,52078433.5353923,47,47,65429303742,1609035.8431,105,223,"M211","M211A","M211Ac","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Maine Central Mountains",1,1502050.13182,607858.122271,3,1,3
"474",2007,270.37073659659,42.999101157242,6.59657611702437,1.3739194173473,7.97049553437167,3.29828806603474,0.686959716196206,3.98524778223095,NA,3.42147353346248e-06,3.94256620555085e-06,3.34627263967e-06,24996914.736086,0,208.033823275184,24996914.736086,1,1,65228745.2921,481619.825375,106,226,"211","211B","211Bb","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Maine-New Brunswick Lowlands",0,16118.3787885,6522.87647189,4,1,4
"475",2007,1517.48210862611,512.616436230142,36.0987611320973,7.2955141249367,43.394275257034,18.0493805906996,3.64775708932778,21.6971376800274,14.9745240251016,34.8607191707954,14.8207261706829,14.7060631059323,15834079.716937,14.8207261604362,12.6747332839231,15834079.7123748,11,11,1936680480.28,338653.742491,118,237,"211","211B","211Ba","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Maine - New Brunswick Foothills and Lowlands","Central Maine Foothills",0,478564.205683,193668.06293,5,1,5
"476",2007,1228.80372153393,423.700268517291,27.0017628538574,5.58968952383776,32.5914523776951,13.5008814468916,2.79484478135811,16.2957262282497,22.7750615484209,31.8328915689144,20.3449455058851,20.9933821248551,31083148.46424,20.344945498435,46.223094891332,31083148.4633574,12,12,16868893979.3,1308523.65785,131,264,"M211","M211A","M211Af","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Connecticut Lakes",1,387256.519268,156717.153211,6,1,6
"477",2007,1409.10260776542,642.882512582572,33.222312843044,6.73825904461363,39.9605718876576,16.6111564411836,3.36912953976707,19.9802859809507,12.2275537741887,15.7813729446063,12.2803651401602,12.0166253085808,39141317.2969974,12.2803651337293,29.4214266597135,39141317.2856804,34,34,48661256882.8,1766731.4811,180,343,"M211","M211A","M211Ae","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Mahoosic Rangely Lakes",1,1117108.74387,452077.869464,8,1,8
"478",2007,1632.81611018055,887.090219906468,33.5579007619805,7.15378464420855,40.7116854061891,16.7789504030733,3.57689234294119,20.3558427460145,37.7826700341165,60.2255042316422,34.1146640937143,35.4652840213368,19963603.0104312,34.1146640660592,77.197390232176,19963602.9974687,8,8,1091778034.38,326071.117443,188,366,"M211","M211A","M211Ag","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","Western Maine Foothills",0,269784.24257,109177.809471,9,1,9
"479",2007,2617.77626571988,1318.39242098992,61.5363254910264,12.4461616753903,73.9824871664167,30.7681627712536,6.22308086419948,36.9912436354531,12.6283148519043,21.2563873461682,10.2917603566815,9.15660337878518,10170189.2085405,10.2917603519048,39.179006286504,10170189.2079445,7,7,864898410.969,533518.615687,227,423,"M211","M211B","M211Ba","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Northern Piedmont",0,213720.99805,86489.8193562,10,2,10
"480",2007,3122.24487061305,1620.84053446257,75.5813979420165,15.1418787913356,90.7232767333521,37.7906990062378,7.57093943579963,45.3616384420374,9.42283248976033,12.2614476626114,9.08169610271245,9.00243916137008,3609453.26753573,9.08169609856058,13.7123009617027,3609453.26483294,9,9,517488463.567,400094.240746,252,434,"M211","M211C","M211Ca","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Northern Green Mountain",0,127874.18151,51748.8452702,11,2,11
"481",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17916319.7071,467338.758145,268,463,"211","211E","211Ec","Humid Temperate","Warm Continental","Northeastern Mixed Forest","St. Lawrence and Champlain Valley","Champlain Glacial Lake and Marine Plains",0,4427.21375746,1791.62984277,12,2,12
"482",2007,2171.61789391182,987.18102030781,50.6257325157136,10.3166531818581,60.9423856975716,25.3128662882442,5.15832662087714,30.4711929091214,12.4876283939673,24.9011300676509,12.1046970427757,11.9851284184269,25773648.287368,12.1046970298289,30.9977481678145,25773648.2656714,29,29,29490466371.9,973599.239888,310,523,"M211","M211A","M211Ad","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","White Mountains","White Mountains",1,677007.951605,273975.397697,13,1,13
"483",2007,1707.25080151612,952.000578319952,42.169466985339,8.56781805707971,50.7372850424187,21.0847335057505,4.28390904170099,25.3686425474515,28.4700574500419,34.5499091420075,33.7767027036973,32.1101274960608,26412891.439078,33.7767026909264,82.5153374904922,26412891.4345183,5,6,685207574.065,410875.610594,318,537,"221","221A","221Al","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Sebago-Ossipee Hills and Plains",0,169318.481518,68520.7584363,14,1,14
"484",2007,2658.0070592892,1575.76420464227,61.8071355602102,12.6594413544328,74.466576914643,30.9035678058098,6.32972070374804,37.2332885095579,7.92310807207263,13.4200244286342,7.69834835795906,7.5388311449907,12990013.4715321,7.69834835304906,25.6183250136828,12990013.4698756,19,19,23104910867.1,1585924.22483,371,556,"M211","M211B","M211Bb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Southern Piedmont",1,530415.768299,214651.645848,15,2,15
"485",2007,2168.77471115636,1056.36103183445,48.3403181224753,10.0093897167635,58.3497078392388,24.1701590872292,5.0046948829992,29.1748539702284,10.4339827328938,7.864395737931,9.91304180882828,10.6079396818116,10194428.3438448,9.91304180365278,24.665186364026,10194428.3440988,11,11,13106538800.4,897118.984336,399,574,"M211","M211B","M211Bc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","New England Piedmont","Sunapee Uplands",1,300884.729118,121763.729843,16,1,16
"486",2007,2999.49425647629,1745.33036104738,73.9991477950598,14.8057165950184,88.8048643900781,36.9995739256188,7.40285832328073,44.4024322488995,6.73001744943669,11.3602688965745,6.92845129512005,6.70769216805393,17460019.7484824,6.9284512888027,20.7289886600823,17460019.7461442,40,40,25038207011.2,1030041.78755,418,587,"M211","M211C","M211Cd","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Southern Green Mountain",1,574798.140753,232612.554749,17,2,17
"487",2007,2699.59303617057,1613.11006283307,66.6345814898091,13.4157489695654,80.0503304593745,33.3172907706538,6.70787451070118,40.0251652813549,4.72055412492271,6.85852202286623,5.76588531645494,5.16340284795897,24486551.7134893,5.76588531229437,23.0165348183886,24486551.7131844,30,30,30232456613.2,2026892.51544,450,633,"M211","M211C","M211Cc","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Berkshire-Vermont Upland",1,694041.703701,280868.712604,18,2,18
"488",2007,2075.2555730305,1195.6997323617,52.9487062819878,10.5925737793358,63.5412800613236,26.4743531595594,5.29628690927641,31.7706400688358,9.43406967215587,13.1004002128586,8.36050753065542,8.49762980048348,28736784.9627757,8.36050752786443,21.1251559282998,28736784.9581933,29,30,32373430281.5,2146229.36379,472,647,"M211","M211C","M211Cb","Humid Temperate","Warm Continental","Adirondack-New England Mixed Forest--Coniferous Forest--Alpine Meadow","Green-Taconic-Berkshire Mountains","Taconic Mountains",1,743191.696086,300759.008838,19,2,19
"489",2007,3427.58892399248,2623.66399955412,81.6141540279088,16.3763270030864,97.9904810309953,40.8070770360072,8.18816351724158,48.9952405532488,8.24276657954015,8.93604161572638,8.95900654915417,8.12627171940791,14937054.8550184,8.95900654603989,28.0257660421634,14937054.8554144,5,5,2055133382.7,603413.81634,474,649,"221","221B","221Bb","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Taconic Foothills",0,507834.508301,205513.334143,20,2,20
"490",2007,2136.25901484359,1225.19264399574,59.0695223185816,11.6404247410291,70.7099470596107,29.534761178566,5.82021239102241,35.3549735695884,10.5879897896324,14.2547300108691,8.42809677365418,8.81247389762066,38304027.4505154,8.42809677414076,26.5197178552915,38304027.4547981,30,30,62667888919.9,3395996.96075,638,779,"221","221A","221Ae","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Hudson Highlands",1,1438656.77043,582203.739104,21,2,21
"491",2007,1858.27438099376,923.050553689514,52.8718761310125,10.1976472958715,63.069523426884,26.4359380826173,5.09882366232264,31.5347617449399,11.3036251629372,15.1838662048225,11.3176409299027,11.2809254153738,15165890.6078645,11.3176409268311,33.8624635865225,15165890.6058757,11,11,31542035771.3,2677028.08296,646,790,"221","221B","221Ba","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Hudson Limestone Valley",1,724105.504392,293035.101094,22,2,22
"492",2007,2219.23320863191,1320.97908493949,65.6733277594591,12.6315621522225,78.3048899116817,32.8366638977837,6.31578108664284,39.1524449844266,0,0,0,0,0,0,0,0,1,1,176703017.156,223067.482956,676,814,"211","211I","211Ia","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Catskill Mountains","Catskill Mountains",0,43664.2609704,17670.2994937,23,2,23
"493",2007,2337.06015312843,1117.93056204971,61.212525960633,12.0964943118456,73.3090202724786,30.6062630052538,6.04824718305436,36.6545101883082,10.2956823274573,24.0746342284332,11.9475825414516,11.3836244159969,12300524.5088337,11.9475825293097,31.3577895932273,12300524.5023268,8,8,1884267054.78,603656.767131,717,853,"211","211F","211Fc","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Eastern Allegheny Plateau",0,465612.531295,188426.706262,24,2,24
"494",2007,2144.38000842147,1331.67026535521,59.5850946223386,11.6702652148113,71.2553598371499,29.7925473312501,5.83513262381556,35.6276799550657,35.1363883760573,49.0361496435267,29.9723639884109,29.6948433843002,18989575.5221595,29.972363968078,83.4060928691352,18989575.5152214,5,6,9678455959.46,1084726.0397,729,881,"221","221B","221Bd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Hudson Valley","Kittatinny-Shawangunk Ridges",1,222186.775929,89915.798114,25,2,25
"495",2007,1892.05895897668,960.368190050477,55.1576842611125,10.7327843637004,65.8904686248129,27.5788421524669,5.36639220255543,32.9452343550224,10.1775031259763,18.7916501634028,10.2640771540466,10.1678769739445,47521459.1785264,10.2640771481006,39.537397484904,47521459.1427146,29,30,61464507237.2,3032238.22779,762,918,"M221","M221A","M221Ac","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Ridge and Valley",1,1411030.92831,571023.957443,26,3,26
"496",2007,2153.39431358411,1426.54856085435,59.8505964993034,11.5255904780775,71.3761869773809,29.9252982628169,5.76279525265501,35.6880935154719,0.19913035165837,6.94861980377329,3.91942750371984,4.10062930354695,9593178.95734246,3.91942752605805,66.2185078412248,9593178.9618816,2,2,233891213.16,207017.730059,789,954,"221","221D","221Dc","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Newark",0,57795.7843329,23389.1241015,27,2,27
"497",2007,1378.71168065681,265.852971410252,44.6402909282296,8.71319504858689,53.3534859768164,22.3201454866824,4.35659755438367,26.6767430410661,0,NA,4.24905630447185e-06,0,4046414.9349336,4.24905630017567e-06,245.606518827648,4046414.9349336,1,1,290497429.995,267681.588271,791,951,"211","211F","211Fd","Humid Temperate","Warm Continental","Northeastern Mixed Forest","Northern Glaciated Allegheny Plateau","Pocono Plateau",0,71783.4781289,29049.7429488,28,3,28
"498",2007,3909.5500413945,2957.76343208858,118.441421860644,22.6992963998602,141.140718260504,59.2207109400389,11.3496482205626,70.5703591606014,6.39761082362266,4.40786186542895,6.7330096310409,6.67878343010732,10068326.1115575,6.73300963193561,108.163171927602,10068326.1115547,2,2,541020981.278,379092.493115,821,990,"221","221A","221Am","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Lower New England","Reading Prong",0,133689.273097,54102.129344,29,3,29
"499",2007,1841.77954751197,873.345731532378,54.0119958399838,10.3950928086312,64.407088648615,27.0059979359229,5.19754642181212,32.203544357735,31.4274092936573,67.2526725475486,32.406628668286,32.0887844163716,13646752.5790939,32.4066286425763,94.7039206356523,13646752.5706712,5,6,2261728973,892052.281746,825,1003,"221","221D","221Da","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Gettysburg Piedmont Lowland",0,558885.403464,226172.898439,30,3,30
"500",2007,2174.710173493,1271.03680154391,65.6033023263543,12.6303283665209,78.2336306928752,32.8016511785291,6.31516419718319,39.1168153757123,5.59805960905092,10.3555521695204,4.55513738328985,4.52466870776205,11373153.1849195,4.55513738005065,28.3311416660223,11373153.1869819,11,11,60960932672.1,2714816.25174,827,1004,"M221","M221A","M221Ad","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Northern Great Valley",1,1399470.44702,566345.596647,31,3,31
"501",2007,4626.62292403268,3571.04735064957,144.185723323639,27.6636151524308,171.84933847607,72.0928616831992,13.8318076029399,85.9246692861392,0,0,0,1.70706687913016e-06,665654.821570231,NA,113.805568850399,665654.821570231,1,1,228434102.718,738136.562702,893,1058,"221","221D","221Db","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Piedmont Upland",0,56447.3152532,22843.418026,32,3,32
"502",2007,2601.54374189308,1573.25031345194,65.6222412078354,12.8948489904009,78.5170901982363,32.8111206248384,6.447424518084,39.2585451429224,9.48320031704656,11.7341428756141,6.18231012283192,6.815093963717,88069383.0995154,6.18231012416607,18.2235795259963,88069383.1051625,41,41,66925662633.2,4001953.55157,937,1097,"M221","M221D","M221Da","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Blue Ridge Mountains","Northern Blue Ridge Mountains",1,1536401.80517,621759.751264,33,3,33
"503",2007,2262.99144872441,1333.94133828155,57.8855841569431,11.3727197794721,69.2583039364152,28.9427920958325,5.68635990918029,34.6291520050128,13.258235661762,18.6894491672304,13.0869626673411,12.82581596561,40280132.0993235,13.0869626620764,31.5774699814948,40280132.0886886,24,26,80594665029.3,6080161.9395,1019,1175,"M221","M221A","M221Ab","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Great Valley of Virginia",1,1850198.9217,748748.9389,34,4,34
"504",2007,3182.99524751319,1730.46072006526,73.081461805085,14.3770362288979,87.4584980339828,36.5407309268731,7.18851813873166,43.7292490656048,19.288249257328,23.3946146644234,17.9804802813645,17.2802290529778,25999521.1742316,17.9804802736354,46.3595102009352,25999521.1665743,10,10,35366794325.2,2508208.44375,1022,1177,"221","221D","221De","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Northern Piedmont",1,811909.878907,328568.270786,35,4,35
"505",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73540579.7495,391677.050662,1041,1194,"221","221D","221Dd","Humid Temperate","Hot Continental","Eastern Broadleaf Forest","Northern Appalachian Piedmont","Triassic Basins",0,18172.3514826,7354.08973076,36,4,36
"506",2007,1475.12799062694,513.748968158426,39.2146424330933,7.70151907481398,46.9161615079073,19.6073212363182,3.85075955696657,23.4580807932848,8.39512941936841,18.3908152546082,7.23293435842911,7.0683670971837,39973393.6408857,7.23293435322533,18.2999609786515,39973393.6325798,36,37,67705985195.9,2552005.1041,1060,1206,"M221","M221A","M221Aa","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Ridge and Valley","Ridge and Valley",1,1554315.54628,629009.18509,37,4,37
"507",2007,1859.0179965708,1091.1291170269,44.3741778671936,8.73496456116519,53.1091424283588,22.1870889504531,4.36748230091778,26.5545712513708,19.9486280472361,30.6719202884522,20.2956699149322,20.2586076726478,63795586.8637669,20.2956699086302,52.0870573903875,63795586.8536694,8,8,1465417881.38,756520.343672,1135,1289,"231","231I","231Ib","Humid Temperate","Subtropical","Southeastern Mixed Forest","Central Appalachian Piedmont","Lynchburg Belt",0,362112.572613,146541.759011,38,4,38
"508",2007,3295.2179418137,1486.65680606249,79.7328961774344,15.4894248898443,95.2223210672787,39.86644812633,7.74471249156201,47.611160617892,0,NA,0,NA,7610025.31126032,NA,115.326187433011,7610025.31126032,1,1,203773157.609,683810.759135,1225,1359,"M221","M221C","M221Cb","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Northern Cumberland Mountains","Eastern Coal Fields",0,50353.8357549,20377.4743617,39,4,39
"509",2007,3378.21789206166,2234.90943010268,95.0078833304678,18.5642430255141,113.572126355982,47.5039416859522,9.28212153749277,56.7860632234449,10.0729474222919,12.9702257911367,10.0799186304136,9.98119087194657,3027041.00183285,10.079918629097,8.47107036987095,3027041.00287602,5,5,742220147.787,436121.44388,1232,1381,"M221","M221B","M221Be","Humid Temperate","Hot Continental","Central Appalachian Broadleaf Forest-Coniferous Forest-Meadow","Allegheny Mountains","Western Allegheny Mountain and Valley",0,183406.661585,74222.0426347,40,4,40
